,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
169,33.803024,6.560438010409959,-34.917963999069364,11.351614768362854,4.527654632711454,27.524847317078162,122,161.5487804878049,183
170,14.015888000000002,4.2244032544466,90.00003218077504,4.4916721895997185,3.994471591351933,12.556211829269541,142,165.89705882352942,182
171,17.107628000000002,4.667130648076881,-82.232552019166,4.918529411783901,4.456373784883401,14.106264786586927,135,163.59036144578315,179
172,14.222004000000002,4.255351677380104,81.53882295619653,4.553510713288035,4.025353014557305,12.822158871952155,132,158.92753623188406,176
173,13.191424000000001,4.098273134890902,90.00003218077504,4.342765708623941,3.864004108434669,12.024317743904312,137,163.09375,181
174,18.550440000000002,4.859954092400149,-45.00001609038745,4.979129870336685,4.7471411747843915,14.482370701221695,134,163.4777777777778,181
175,22.466644000000002,5.348403460686841,55.12530198594324,6.213831135596726,4.669706311961213,16.940423658539082,123,155.08256880733944,174
176,11.954728000000001,3.9014397901483373,45.00001609038743,4.032597383222433,3.7684442179789563,11.382264786586926,134,159.25862068965517,175
177,25.352268000000002,5.681505976968064,-73.46685893859843,5.795971285000171,5.579197127658966,17.582476615856468,134,161.27642276422765,182
178,15.664816000000002,4.465989609504269,53.13012135157674,4.544776434777101,4.4222050866343645,13.464211829269539,135,166.42105263157896,183
179,16.695396000000002,4.610557276752265,-84.68175128601932,4.888857889692935,4.368787281912863,13.840317743904311,134,163.80246913580248,183
180,14.015888000000002,4.2244032544466,90.00003218077504,4.4916721895997185,3.994471591351933,12.556211829269541,135,164.36764705882354,179
181,48.849492000000005,7.886514119344743,43.56629308564948,11.69569865578482,6.830567654747993,32.33079435976078,127,161.957805907173,183
182,28.444008000000004,6.0179760548180425,2.231759178489951,14.261926682229168,2.648715027411776,27.99221182926954,133,153.05072463768116,172
183,9.687452,3.5120431338643523,90.00003218077504,3.5340843949513006,3.5264723819121735,10.364105914634772,135,165.48936170212767,183
184,16.695396000000002,4.610557276752265,-83.30973051142156,4.875724413352051,4.3662056326657845,13.84031774390431,134,166.0493827160494,186
185,15.252584000000002,4.4068348174392495,-54.24054117807293,4.482474538809743,4.348444037500256,13.198264786586927,134,160.3108108108108,178
186,20.199368000000003,5.071354268463012,-22.620271601570046,5.374539371887636,4.800404513992946,15.390370701221695,131,158.3265306122449,174
187,18.962672,4.913656872863857,-51.84996184262204,5.048362372317189,4.813307953587704,15.014264786586926,134,160.84782608695653,178
188,21.642180000000003,5.249350379835246,-52.20447310286724,6.260609803406098,4.428160273004849,16.40852957317385,131,160.07619047619048,179
189,22.260528,5.323812969694215,55.48070353884812,5.366984742101288,5.29679763558304,16.298370701221696,134,157.3148148148148,175
190,11.954728000000001,3.9014397901483373,45.000016090387476,4.032597383222433,3.7684442179789555,11.382264786586926,139,163.0344827586207,181
191,10.924148,3.7294848472864905,80.55148469561492,4.01239865151694,3.48436848630886,11.006158871952156,135,162.8679245283019,177
192,13.191424000000001,4.098273134890902,-14.288147028782225,4.369564434584079,3.844997215801061,12.290264786586926,134,159.890625,177
193,13.603656,4.161816042567687,-13.881502938216363,4.4453577543394625,3.902134571215509,12.290264786586926,134,160.03030303030303,177
194,23.497224000000003,5.4696978699284795,88.04751598078819,5.763271403880107,5.206910663838792,16.674476615856467,134,166.3684210526316,189
195,12.160844,3.9349291579589254,-45.67623212659665,4.163282903917633,3.736466302468849,11.64821182926954,134,169.22033898305085,191
196,11.954728000000001,3.9014397901483373,-45.000016090387476,4.032597383222433,3.7684442179789555,11.382264786586926,138,165.0344827586207,180
197,17.313744000000003,4.695161714810381,-77.22322035189546,4.991544321098348,4.448402874011425,14.106264786586927,136,169.61904761904762,186
198,18.344324,4.832878928571905,-23.881455581523063,4.939900776421776,4.740532672963852,14.858476615856466,108,163.12359550561797,182
199,17.932092,4.778268374027254,-60.94541769281263,4.82436772582926,4.717887069250725,14.216423658539082,138,162.5977011494253,180
200,22.054412000000003,5.299108367856022,-49.4659961769354,5.520253309175777,5.103222320133022,16.03242365853908,134,163.38317757009347,181
201,14.222004000000002,4.255351677380104,-81.53882295619651,4.553510713288034,4.025353014557305,12.822158871952155,134,158.94202898550725,173
202,18.756556000000003,4.886879251857937,45.661004156501555,5.311514942061473,4.54439361652993,15.014264786586926,124,150.52747252747253,165
203,14.015888000000002,4.2244032544466,-74.59176531504065,4.522022456843601,3.9908475637344005,12.822158871952155,125,151.16176470588235,163
204,23.291108,5.445655125537929,-84.71985417758157,5.688787236799843,5.207684549575921,16.40852957317385,134,160.8849557522124,180
205,17.51986,4.7230264206569705,-49.62553253034474,4.9839595509072065,4.467237929193843,14.216423658539082,134,160.90588235294118,179
206,12.573076000000002,4.001067052944827,-56.00659884117609,4.223725772125977,3.825378381025809,12.290264786586926,133,157.13114754098362,174
